Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.649772: step 74, loss 1.11513, acc 0.85, score 25.6486907005, wrong 51.0, 0.1323938 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.788129: step 75, loss 1.11277, acc 0.8, score 21.5421873629, wrong 74.0, 0.1327493 secs/batch
Thu 30 Nov 2017 23:05:22 INFO execute.py 83 3606 2017-11-30T23:05:22.922956: step 76, loss 1.37722, acc 0.8, score 28.3597412705, wrong 50.0, 0.1312726 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.060007: step 77, loss 1.19735, acc 0.85, score 25.7609651983, wrong 53.0, 0.1334059 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.197602: step 78, loss 0.770857, acc 0.84, score 24.1773698926, wrong 74.0, 0.1332440 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.334398: step 79, loss 0.667974, acc 0.92, score 28.0831932724, wrong 56.0, 0.1332903 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.470690: step 80, loss 0.816143, acc 0.84, score 22.1694636643, wrong 84.0, 0.1327353 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.606996: step 81, loss 1.3678, acc 0.85, score 26.7831989676, wrong 51.0, 0.1316535 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.744478: step 82, loss 0.642559, acc 0.85, score 25.7359501421, wrong 61.0, 0.1337605 secs/batch
Thu 30 Nov 2017 23:05:23 INFO execute.py 83 3606 2017-11-30T23:05:23.882409: step 83, loss 0.902088, acc 0.87, score 24.5288050771, wrong 75.0, 0.1340239 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.022932: step 84, loss 0.763373, acc 0.86, score 26.505628556, wrong 66.0, 0.1372454 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.160363: step 85, loss 1.02263, acc 0.83, score 25.1353304982, wrong 63.0, 0.1334336 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.298230: step 86, loss 0.859143, acc 0.87, score 28.2489919066, wrong 50.0, 0.1338642 secs/batch
